70,131,132,133,134,131,132,133,134,-1,99,100,101,102,-1,-1,99,100,101,102,-1,-1,99,100,101,102,-1,-1,99,100,101,102,115,116,117,118,115,116,117,118,-1,131,132,133,134,-1,-1,131,132,133,134,-1,-1,115,116,117,118,-1,-1,-1,-1,131,132,133,134,-1,131,132,133,134,-1,-1,-1,115,116,117,118,-1,83,84,85,86,115,116,117,118,83,84,85,86,-1,99,100,101,99,100,101,102,-1,99,100,101,99,100,67,68,69,70,100,101,102,-1,-1,-1,-1,-1,-1,-1,-1,-1
86,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,116,117,118,67,68,69,70,117,118,-1,-1,115,116,117,118,-1,-1,115,116,117,118,131,132,133,134,131,132,133,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131,132,133,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131,132,133,134,-1,99,100,101,102,131,132,133,134,99,100,101,102,-1,115,116,117,115,116,117,118,-1,115,116,67,68,69,83,84,85,86,116,117,118,-1,-1,-1,-1,-1,-1,-1,-1,-1
102,-1,-1,-1,-1,-1,-1,-1,-1,-1,131,132,133,134,83,84,85,86,133,134,67,68,131,67,68,69,70,-1,67,68,69,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,116,117,118,-1,-1,-1,-1,115,116,117,118,-1,131,132,133,131,132,133,134,-1,131,132,83,84,85,99,100,101,102,132,133,134,-1,-1,-1,-1,-1,-1,-1,-1,-1
118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,100,101,102,-1,-1,83,84,85,83,84,85,86,-1,83,84,85,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131,132,133,67,68,69,70,-1,131,132,133,67,68,69,67,68,69,70,-1,67,68,69,70,99,100,101,115,116,117,118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,68
134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,116,117,118,-1,-1,99,100,101,99,100,101,102,-1,99,100,101,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,68,69,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,84,85,67,68,69,70,-1,83,84,85,83,84,85,86,-1,83,84,85,86,115,116,117,131,132,133,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,84
69,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131,132,133,134,-1,-1,115,116,117,115,116,117,118,-1,115,116,117,118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,68,69,83,84,85,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,100,101,83,84,85,86,-1,99,100,101,99,100,101,102,-1,99,100,101,102,131,132,133,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,68,69,70,99,100
85,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131,132,133,131,132,133,134,-1,131,132,133,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,68,69,70,67,68,69,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,84,85,99,100,101,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,116,117,99,100,101,102,-1,115,116,117,115,116,117,118,-1,115,116,117,118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,68,69,70,84,85,86,115,116
101,102,67,68,69,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,68,69,70,83,84,85,86,83,84,85,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,100,101,115,116,117,118,67,68,69,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131,132,133,115,116,117,118,-1,131,132,133,131,132,133,134,-1,131,132,133,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,84,85,86,100,101,102,131,132
117,118,83,84,85,86,68,69,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,84,85,86,99,100,101,102,99,100,101,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,116,117,131,67,68,69,83,84,85,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,68,69,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,68,69,70,101,102,116,117,67,68,69
133,134,99,100,101,102,84,85,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,100,101,102,115,116,117,118,115,116,117,118,-1,-1,-1,-1,-1,-1,67,68,69,70,131,132,133,134,83,84,85,99,100,101,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,84,85,86,-1,67,68,69,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,84,85,86,117,67,68,69,83,84,85
